20531,northeastern,1987,ECACN,0.536,74.6,Barry Abercrombie,28,0,0,0.531,0.534,0,0.717,6.6,0.6,0.9,0.7,0,9.1,Karl Fogel 
20532,colorado-state,1987,WAC,0.629,62.9,Barry Bailey,35,0,0,0.482,0.497,0.37,0.652,5.9,3.1,0.9,0.1,0,8.5,Tiny Grant 
20533,alabama-birmingham,1987,Sun Belt,0.516,72.9,Barry Bearden,31,28,33,0.445,0.505,0.391,0.823,2.8,5.5,1.4,0,2.1,9.5,Gene Bartow 
20534,villanova,1987,Big East,0.649,71.9,Barry Bekkedam,35,0,0,0.382,0.387,0,0.649,1.6,0.1,0.2,0.5,0,2.3,Rollie Massimino 
20535,delaware,1987,ECC,0.679,76.5,Barry Berger,27,25,26.1,0.531,0.534,0,0.846,6.1,0.9,1.3,0.1,1.2,10,Steve Steinwedel 
20536,vanderbilt,1987,SEC,0.645,78.7,Barry Booker,31,0,0,0.451,0.484,0.433,0.75,2.8,2.4,0.9,0.2,0,10.9,C.M. Newton 
20537,wagner,1987,ECACM,0.333,71.6,Barry Bookhard,27,0,0,0.387,0.409,0.308,0.585,4,2.2,1.2,0.3,0,4.9,Neil Kennett 
20538,vanderbilt,1987,SEC,0.645,78.7,Barry Goheen,31,0,0,0.467,0.477,0.433,0.768,2.9,2.9,1.1,0.2,0,12.4,C.M. Newton 
20539,austin-peay,1987,OVC,0.567,77.2,Barry Howard,24,0,0,0.476,0.476,0,0.5,1.9,0.3,0.2,0.3,0,3.1,Lake Kelly 
20540,washington,1987,Pac-10,0.345,70.1,Barry Howard,23,0,0,0.5,0.516,0,0.421,1.2,0.3,0.1,0.1,0,1.7,Andy Russo 
20541,chicago-state,1987,Ind,0.286,67.7,Barry King,7,0,4.3,0.5,0.5,0,0.5,0.7,0.3,0,0.1,0.3,1.4,Tommy Suitts 
20542,south-carolina,1987,Metro,0.655,75.5,Barry Manning,29,0,0,0.446,0.472,0.143,0.579,2.8,2.7,1.1,0.3,0,6.3,George Felton 
20543,austin-peay,1987,OVC,0.567,77.2,Barry Sumpter,29,0,0,0.559,0.559,0,0.573,9.5,1.2,1,1.5,0,15.3,Lake Kelly 
20544,vermont,1987,ECACN,0.111,70.6,Bart Donovan,25,0,0,0.41,0.45,0.294,0.868,4.2,1.8,0.6,0.3,0,8.5,Tom Brennan 
20545,drake,1987,MVC,0.5,73.6,Bart Friedrick,28,28,31.4,0.573,0.573,0,0.835,5.6,1.1,0.6,0.3,2.4,12.8,Gary Garner 
20546,california,1987,Pac-10,0.31,63.9,Bart Koenitzer,11,0,0,0.421,0.421,0,0,1.8,0.5,0.4,0.3,0,1.5,Lou Campanelli 
20547,nebraska,1987,Big 8,0.419,71.2,Beau Reid,28,4,21.6,0.405,0.413,0.388,0.679,3.5,2.1,0.9,0.1,2.8,8.3,Danny Nee 
20548,richmond,1987,CAA,0.788,69.4,Bebe Bocachica,15,0,0,0.353,0.385,0.25,0,0.6,0.5,0.3,0,0,0.9,Dick Tarrant 
20549,yale,1987,Ivy,0.462,69.6,Ben Bradshaw,11,0,3.7,0.167,0,0.2,0.8,0.1,0.2,0.5,0.1,0.7,0.6,Dick Kuchen 
20550,georgetown,1987,Big East,0.667,71.9,Ben Gillery,20,13,9.6,0.529,0.529,0,0.375,2.4,0.1,0.2,0.3,0.5,2.1,John Thompson 
20551,massachusetts,1987,A-10,0.37,72,Ben Grodski,23,14,12.8,0.316,0.316,0,0.68,3.3,0.3,0.3,0.2,1.2,1.8,Ron Gerlufsen 
20552,appalachian-state,1987,Southern,0.552,76.2,Ben Miller,29,29,27.5,0.558,0.558,0,0.794,5.2,1.3,0.9,0.4,2.3,10.4,Tom Apke 
20553,central-florida,1987,Ind,0.321,77,Ben Morton,17,12,24.9,0.578,0.578,0,0.71,6,0.5,1.1,0.9,2.2,15.6,Phil Carter 
20554,eastern-kentucky,1987,OVC,0.621,80,Ben Phillips,18,7,19.4,0.581,0.581,0,0.522,5.6,0.7,0.7,0.6,1.4,3.4,Max Good 
20555,pennsylvania,1987,Ivy,0.385,67.5,Ben Spiva,26,25,30.9,0.442,0.444,0,0.777,6.5,1.3,0.7,0.4,2.2,11.2,Tom Schneider 
20556,mercer,1987,A-Sun,0.517,72,Ben Wilson,29,29,31,0.5,0.501,0,0.691,7.4,1.1,1,0.1,2.3,18.6,Bill Bibb 
20557,stanford,1987,Pac-10,0.636,78.1,Ben Winkes,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Montgomery 
20558,richmond,1987,CAA,0.788,69.4,Benjy Taylor,32,0,0,0.314,0.35,0.267,0.931,0.5,0.9,0.2,0,0,1.7,Dick Tarrant 
20559,samford,1987,A-Sun,0.259,67.6,Bennie Carter,18,0,0,0.36,0.4,0.3,0.818,0.7,0.2,0.2,0,0,1.7,Ed McLean 
20560,western-carolina,1987,Southern,0.296,73.2,Bennie Goettie,27,25,32.3,0.574,0.575,0.5,0.648,7.5,1.1,1.3,0.7,3.1,19.4,Herb Krusen 
20561,chattanooga,1987,Southern,0.606,75.5,Benny Green,31,31,34.6,0.403,0.457,0.318,0.737,3.4,4.5,1,0.2,3.5,17.2,Mack McCarthy 
20562,campbell,1987,Big South,0.407,70.5,Benny Williams,5,0,0,0.324,0.346,0.25,0.429,3,0.4,0.4,0.2,1,5.4,Billy Lee 
20563,grambling,1987,SWAC,0.433,73.1,Benson Ogunbadedo,6,0,1.7,0.333,0.333,0,0.333,1,0,0,0,0.2,0.5,Robert Hopkins 
20564,cal-state-fullerton,1987,PCAA,0.414,67.6,Benson Williams,9,0,9.3,0.4,0.4,0.4,0.5,1,0.1,0.2,0,0.6,2.7,George McQuarn 
20565,south-carolina-state,1987,MEAC,0.552,72.9,Bernard Bowman,29,0,0,0.391,0.371,0.454,0.833,3.1,1.6,0.9,0,0,14,Cy Alexander 
20566,iowa-state,1987,Big 8,0.625,90.2,Bernard Dutchik,3,0,0,0.667,0.667,0,0,0,0,0,0,0,1.3,Johnny Orr 
20567,cornell,1987,Ivy,0.63,75.3,Bernard Jackson,12,0,3.4,0.444,0.444,0,0.333,1.4,0.1,0,0,0.3,1.5,Mike Dement 
20568,alabama-state,1987,SWAC,0.286,84.6,Bernard Mitchell,21,7,11.2,0.306,0.308,0.3,0.692,0.7,2.2,0.5,0,1.6,1.6,James Oliver 
20569,brown,1987,Ivy,0.231,77.5,Bernard Muir,15,0,0,0.333,0.333,0,0.75,1.9,0.3,0.1,0,0,0.7,Mike Cingiser 
20570,old-dominion,1987,Sun Belt,0.6,76.8,Bernard Royster,29,0,0,0.545,0.545,0,0.837,3.4,0.7,0.8,0.1,0,10.9,Tom Young 
20571,portland,1987,WCAC,0.214,70.7,Bernard Saulsberry,20,0,7.3,0.368,0.35,0.438,0.6,0.9,0.6,0.7,0.1,1.4,3.6,Larry Steele 
20572,louisiana-state,1987,SEC,0.533,70.4,Bernard Woodside,30,0,0,0.393,0.419,0.318,0.551,4.2,4.5,1.1,0.3,0,5.8,Dale Brown 
20573,green-bay,1987,Mid-Cont,0.667,64.5,Bernie Tompa,27,24,27.1,0.49,0.56,0.413,0.775,2.2,2.3,0.6,0.1,0.6,5.3,Dick Bennett 
20574,baylor,1987,SWC,0.676,70.4,Bert Brown,34,0,0,0.545,0.545,0,0.386,1.6,0.4,0.3,0.4,0,2.6,Gene Iba 
20575,monmouth,1987,ECACM,0.552,69.8,Bill Ardis,25,0,0,0.439,0.455,0,0.593,1.2,0.1,0.1,0.3,0,2.6,Wayne Szoke 
20576,virginia,1987,ACC,0.419,66.8,Bill Batts,31,31,28.3,0.566,0.566,0,0.543,6.4,0.6,0.5,0.9,1.2,7.9,Terry Holland 
20577,vermont,1987,ECACN,0.111,70.6,Bill Bright,23,0,0,0.343,0.349,0.333,0.125,1,0.5,0.2,0,0,2.4,Tom Brennan 
20578,citadel,1987,Southern,0.286,71.4,Bill Broadway,8,0,3.5,0.4,0.444,0,0.8,0.6,0.1,0.1,0,0.4,1.5,Randy Nesbit 
20579,lehigh,1987,ECC,0.677,82,Bill Cheslock,31,0,0,0.477,0.478,0.333,0.739,7.5,0.9,1.3,0.4,0,11.3,Fran McCaffery 
20580,brown,1987,Ivy,0.231,77.5,Bill Coffey,24,0,0,0.341,0.426,0.229,0.688,1.7,0.5,0.3,0.1,0,3.6,Mike Cingiser 
20581,virginia-military-institute,1987,Southern,0.433,69.3,Bill Dowd,23,0,5.4,0.333,0.346,0,0.5,0.7,0.1,0.2,0.1,0.2,0.8,Joey Cantafio 
20582,auburn,1987,SEC,0.633,77.4,Bill Eaddy,0,0,0,0,0,0,0,0,0,0,0,0,0,Sonny Smith 
20583,florida,1987,SEC,0.657,73.1,Bill Gurley,1,0,1,0,0,0,0,0,0,0,0,0,0,Norm Sloan 
20584,depaul,1987,Ind,0.733,78.9,Bill Heppner,20,0,0,0.433,0.433,0,0.389,1.6,0.1,0.2,0.3,0,1.7,Joey Meyer 
20585,hawaii,1987,WAC,0.138,67.1,Bill Holcomb,23,0,0,0.5,0.5,0,0.459,5.2,1.3,0.7,1,0,8.8,Riley Wallace 
20586,nebraska,1987,Big 8,0.419,71.2,Bill Johnson,4,0,4.5,0.25,0.25,0,0.333,1.5,0.3,0.3,0,0.5,1,Danny Nee 
20587,iowa,1987,Big Ten,0.706,93.6,Bill Jones,34,33,27.4,0.59,0.613,0.25,0.627,6,3,2.1,0.2,1.7,13,Tom Davis 
20588,colorado,1987,Big 8,0.25,69,Bill Markham,3,0,4.7,1,1,0,0,0.7,0,0,1,0,1.3,Tom Miller 
20589,northeastern,1987,ECACN,0.536,74.6,Bill Martin,2,0,0,0,0,0,0.5,0,0,0,0,0,0.5,Karl Fogel 
20590,holy-cross,1987,MAAC,0.483,87.9,Bill Meyer,9,0,0,0.25,0.25,0,0.333,1,1.1,0.6,0,0.8,0.3,George Blaney 
20591,samford,1987,A-Sun,0.259,67.6,Bill Middlebrooks,16,0,0,0.364,0.364,0,0.7,0.6,0.1,0.2,0.1,0,1.9,Ed McLean 
20592,harvard,1987,Ivy,0.423,71.7,Bill Mohler,26,0,0,0.455,0.455,0,0.803,5.3,0.2,0.3,1.9,0,6.6,Peter Roby 
20593,creighton,1987,MVC,0.5,72.7,Bill Nygard,20,0,0,0.432,0.417,1,0.7,1.6,0.6,0.1,0.1,0.4,2,Tony Barone 
20594,creighton,1987,MVC,0.5,72.7,Bill ODowd,23,0,0,0.5,0,0,0.455,1.5,0.3,0.3,0.2,0.6,1.8,Tony Barone 
20595,purdue,1987,Big Ten,0.879,84.6,Bill Reid,21,1,5.3,0.233,0.25,0.2,0.8,0.6,1.2,0.3,0,0.7,1,Gene Keady 
20596,citadel,1987,Southern,0.286,71.4,Bill Roulston,19,2,5.3,0.31,0.317,0,0.5,0.8,0.2,0.1,0.1,0.5,1.6,Randy Nesbit 
20597,hardin-simmons,1987,A-Sun,0.6,80.8,Bill Seamon,20,3,6.7,0.565,0.565,0,0.5,1.7,0.1,0.1,0.8,0.5,1.5,Dick Danford 
20598,davidson,1987,Southern,0.536,73.9,Bill Sellers,8,0,0,0.429,0.429,0,0.25,0.8,0.3,0,0,0,0.9,Bobby Hussey 
20599,oregon-state,1987,Pac-10,0.645,67.5,Bill Sherwood,29,0,0,0.529,0.544,0.46,0.711,3.3,2,1.8,0.3,0,14.7,Ralph Miller 
20600,dayton,1987,Ind,0.419,74.5,Bill Uhl,28,0,0,0.433,0,0,0.641,3.4,0.8,0.4,0.6,0,4.8,Don Donoher 
20601,south-carolina,1987,Metro,0.655,75.5,Bill Vernau,11,0,0,0.389,0.429,0.25,0.667,1,0,0.2,0,0,1.5,George Felton 
20602,rider,1987,ECC,0.345,80.8,Bill Vogt,4,0,8.3,0.167,0.167,0,0.5,1.3,0,0,0,0,1.3,John Carpenter 
20603,hawaii,1987,WAC,0.138,67.1,Billy Bolds,19,0,0,0.451,0.454,0,0.455,5,0.7,0.6,0.3,0,8.3,Riley Wallace 
20604,missouri-state,1987,Mid-Cont,0.759,71.9,Billy Brown,22,0,0,0.4,0.4,0,0.632,0.8,0.8,0.2,0,0,1.1,Charles Spoonhour 
20605,tennessee-tech,1987,OVC,0.429,73,Billy Clemmer,13,0,0,0.286,0.5,0,0.889,0.5,0.2,0.1,0,0,0.9,Tom Deaton 
20606,prairie-view,1987,SWAC,0.185,72.4,Billy Coleman,18,0,0,0.633,0.633,0,0.667,1.1,0.6,0.2,0.1,0,3.9,Jim Duplantier 
20607,lafayette,1987,ECC,0.655,70.2,Billy Hughes,23,20,30.8,0.564,0.565,0.5,0.815,5.8,1.7,0.8,0.4,1.7,11.4,Butch van Breda Kolff 
20608,bowling-green-state,1987,MAC,0.429,68,Billy Johnson,17,0,0,0.431,0.444,0,0.686,2.6,1.3,0.8,0.1,1.2,7.2,Jim Larranaga 
20609,duke,1987,ACC,0.8,83.8,Billy King,35,35,28.1,0.493,0.493,0,0.486,3.3,3.5,1.5,0.4,1.4,5.1,Mike Krzyzewski 
20610,wagner,1987,ECACM,0.333,71.6,Billy Kurisko,18,0,0,0.359,0.372,0.324,0.481,3.2,2.7,1.9,0.1,0,7.3,Neil Kennett 
20611,western-michigan,1987,MAC,0.414,74.8,Billy Stanback,29,0,30.7,0.378,0.444,0.207,0.875,1.7,3.7,0.9,0,0,7.8,Vern Payne 
20612,long-beach-state,1987,PCAA,0.586,81.9,Billy Walker,29,0,0,0.361,0.393,0.25,0.588,1.7,5.1,1.7,0,0,3.6,Joe Harrington 
20613,manhattan,1987,MAAC,0.233,75.1,Billy Wheeler,30,30,35.8,0.49,0.526,0.3,0.77,4.6,3.2,2.4,0.9,3,22.5,Delle Bovi 
20614,virginia-tech,1987,Metro,0.655,91.2,Bimbo Coles,29,29,34.1,0.443,0.459,0.323,0.741,3.6,5.9,2.1,0.2,3.1,24.2,Frankie Allen 
20615,maryland,1987,ACC,0.581,75.8,Bison Dele,29,29,28,0.6,0.6,0,0.671,6,0.8,0.6,1.2,2.3,12.5,Bob Wade 
20616,centenary-la,1987,A-Sun,0.464,80.5,Blaine Russell,28,0,0,0.442,0.425,0.449,0.652,1.4,1.9,1.2,0.1,0,7.4,Tommy Canterbury 
20617,mississippi,1987,SEC,0.448,68.1,Bo Allen,10,0,2.6,0.25,0.25,0.25,1,0.5,0.1,0,0,0.1,0.6,Ed Murphy 
20618,georgia-state,1987,A-Sun,0.321,79.8,Bo Brantley,28,0,0,0.667,0.679,0,0.364,2.6,0.3,0.4,0,0,3,Bob Reinhart 
20619,northwestern,1987,Big Ten,0.25,64.4,Bo Cucuz,28,3,9.9,0.413,0.413,0,0.636,1.4,0.6,0.4,0.3,0,2.1,Bill E. Foster 
20620,bucknell,1987,ECC,0.571,83.3,Bo Heiden,28,25,29.3,0.551,0.58,0.475,0.823,6.7,2.1,0.7,0.4,1.7,11.8,Charles Woollum 
20621,loyola-marymount,1987,WCAC,0.875,110.3,Bo Kimble,26,17,26.3,0.439,0.479,0.379,0.786,3.1,1,1.9,0.2,1.1,22.2,Paul Westhead 
20622,morehead-state,1987,OVC,0.185,79,Bo Rivers,26,18,27.3,0.417,0.44,0.338,0.716,7.2,1.8,1.1,0.1,2.4,12.7,Tommy Gaither 
20623,new-mexico,1987,WAC,0.611,75.7,Bob Arnold,2,0,0,0.333,0.333,0,0.5,1.5,0,0,0,0,1.5,Gary Colson 
20624,central-florida,1987,Ind,0.321,77,Bob Blackwood,28,27,27.5,0.512,0.516,0.444,0.706,3.2,2.4,1.6,0.3,2.3,8.8,Phil Carter 
20625,oregon-state,1987,Pac-10,0.645,67.5,Bob Cavell,19,0,0,0.436,0.5,0.333,0.6,0.6,0.6,0,0.1,0,2.2,Ralph Miller 
20626,southern-california,1987,Pac-10,0.25,62.1,Bob Erbst,27,0,0,0.412,0.435,0.25,0.711,3.3,1.2,0.7,0.3,0,4.3,George Raveling 
20627,boston-college,1987,Big East,0.545,75.3,Bob Francis,32,0,0,0.493,0.496,0,0.613,3.2,0.4,0.3,0.2,0,5.3,Jim OBrien 
20628,wagner,1987,ECACM,0.333,71.6,Bob Gaeta,6,0,0,0.318,0.481,0.059,0.467,2,1.8,0.7,0,0,6,Neil Kennett 
20629,creighton,1987,MVC,0.5,72.7,Bob Harstad,32,0,0,0.466,0.472,0.2,0.607,8.5,1.3,0.9,0.4,1.6,9,Tony Barone 
20630,xavier,1987,MW Coll,0.867,94.7,Bob Koester,27,0,0,0.467,0.467,0,0.545,1.1,0.1,0,0,0,1.5,Pete Gillen 
20631,princeton,1987,Ivy,0.654,64.8,Bob Scrabis,26,0,0,0.527,0.57,0.481,0.861,2.3,2.5,0.8,0,0,16.1,Pete Carril 
20632,western-illinois,1987,Mid-Cont,0.556,74.4,Bob Smith,27,0,0,0.522,0.527,0,0.77,3.8,2.6,0.9,0.2,0,10.8,Jack Margenthaler 
20633,illinois,1987,Big Ten,0.697,82.6,Bob Starnes,2,0,2,0,0,0,0,0,0,0,0,0,0,Lou Henson 
20634,coastal-carolina,1987,Big South,0.607,75.6,Bob Tidwell,14,1,2.4,0.167,0.167,0,1,0.6,0,0,0,0.2,0.3,Russ Bergman 
20635,rider,1987,ECC,0.345,80.8,Bob Urbanik,15,0,7.3,0.419,0.464,0,0.588,1.4,0.1,0.3,0.1,0.2,2.4,John Carpenter 
20636,rider,1987,ECC,0.345,80.8,Bob Wyskowski,24,11,14.2,0.477,0.477,0,0.293,3.7,0.3,0.3,0.1,1,3.9,John Carpenter 
20637,cal-state-fullerton,1987,PCAA,0.414,67.6,Bobby Adair,26,10,15.4,0.481,0.481,0,0.655,2.7,0.5,0.3,0.4,1.1,4.6,George McQuarn 
20638,south-alabama,1987,Sun Belt,0.517,82.6,Bobby Champagne,17,0,5.1,0.167,0.167,0,0.583,0.2,0.9,0.2,0.1,0.4,0.6,Ronnie Arrow 
20639,arkansas-state,1987,ASC,0.6,67,Bobby Collins,34,8,15.2,0.508,0.513,0,0.759,2.4,0.6,0.4,0,1.1,4.2,Nelson Catalina 
20640,eastern-kentucky,1987,OVC,0.621,80,Bobby Collins,29,27,26.3,0.523,0.582,0.289,0.694,6.9,3.6,2.4,0.2,2.9,11.3,Max Good 
20641,boise-state,1987,Big Sky,0.8,69.3,Bobby Dunn,13,0,0,0.429,0.5,0.333,0.889,0.3,0.7,0.5,0.1,0,1.8,Bobby Dye 
20642,virginia-military-institute,1987,Southern,0.433,69.3,Bobby Gardner,30,30,26.7,0.482,0.484,0,0.757,6.7,1.1,0.7,0.7,1.8,10,Joey Cantafio 
20643,siena,1987,ECACN,0.793,82.3,Bobby Gordon,15,0,6.4,0.458,0.476,0.333,0.6,0.6,0.8,0.3,0,1.1,2.1,Mike Deane 
20644,arkansas-state,1987,ASC,0.6,67,Bobby Gross,10,0,1.6,0.429,0.429,0,0,0.3,0.1,0.3,0,0.4,0.6,Nelson Catalina 
20645,la-salle,1987,MAAC,0.706,77.4,Bobby Johnson,34,0,0,0.494,0.535,0.333,0.692,2.6,0.8,0.4,0.1,0,5.8,Speedy Morris 
20646,navy,1987,CAA,0.429,66.5,Bobby Jones,27,0,0,0.243,0.213,0.304,0.643,0.8,0.9,0.3,0,0,1.9,Pete Herrmann 
20647,pittsburgh,1987,Big East,0.774,79.8,Bobby Martin,31,0,16.9,0.488,0.492,0,0.726,3.9,0.4,0.3,0.6,1.1,6.7,Paul Evans 
20648,kent-state,1987,MAC,0.357,67.2,Bobby Meeks,28,14,17.3,0.495,0.495,0,0.55,4.1,1,0.6,0.1,1.8,4.9,Jim McDonald 
20649,boston-college,1987,Big East,0.545,75.3,Bobby Moran,32,0,0,0.382,0.353,0.429,0.739,1.5,1.1,0.7,0.1,0,2.1,Jim OBrien 
20650,southern,1987,SWAC,0.774,95.6,Bobby Phills,23,0,6.9,0.491,0.5,0.429,0.714,1.8,0.3,0.3,0.1,0.6,3.7,Ben Jobe 
20651,marist,1987,ECACM,0.667,72,Bobby Reasbeck,27,4,14.1,0.442,0.388,0.514,0.846,1.2,1.9,0.8,0,1.5,4.3,Dave Magarity 
20652,georgia-state,1987,A-Sun,0.321,79.8,Bobby Reinhart,28,0,0,0.321,0.383,0.226,0.804,1,2.3,0.4,0,0,3.6,Bob Reinhart 
20653,maryland-baltimore-county,1987,Ind,0.464,75.7,Bobby Richardson,24,0,0,0.333,0.318,0.5,0,0.1,0.5,0.1,0,0,0.7,Jeff Bzdelik 
20654,oral-roberts,1987,Ind,0.276,77.6,Bobby Smith,24,2,10.9,0.242,0.25,0.229,0.542,1,1.3,0.6,0.1,1,3.7,Ken Trickey 
20655,texas-am,1987,SWC,0.516,69.3,Bobby Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,Shelby Metcalf 
20656,georgetown,1987,Big East,0.667,71.9,Bobby Winston,28,9,19.1,0.481,0.475,1,0.5,3.3,3.5,1.2,0.3,1.7,3.6,John Thompson 
20657,bucknell,1987,ECC,0.571,83.3,Bobby Woollum,26,0,7.5,0.3,0.313,0.286,0.667,0.6,0.9,0.2,0,1.2,1.1,Charles Woollum 
20658,michigan-state,1987,Big Ten,0.357,69.5,Bobby Worthington,27,4,15.2,0.449,0.455,0,0.537,4.1,0.5,0.4,0.1,1.2,4,Jud Heathcote 
20659,rhode-island,1987,A-10,0.8,86.5,Bonzie Colson,35,31,21.9,0.432,0.435,0,0.619,5.3,0.5,0.9,1.3,1,4.7,Tommy Penders 
20660,st-johns-ny,1987,Big East,0.586,71.3,Boo Harvey,27,0,0,0.435,0.443,0.385,0.866,2.2,4.9,1.4,0.1,0,11.9,Lou Carnesecca 
20661,nevada-las-vegas,1987,PCAA,0.824,84.3,Boobie James,34,0,26,0.448,0.489,0.369,0.797,1.9,3.6,1.3,0.1,0,12.6,Jerry Tarkanian 
20662,nevada,1987,Big Sky,0.536,81.6,Boris King,26,0,0,0.498,0.506,0.466,0.8,3.7,2.6,1.3,0,0,14.4,Len Stevens 
20663,western-illinois,1987,Mid-Cont,0.556,74.4,Brad Aleshire,2,0,0,0.333,1,0,0,0,0,0,0,0,1,Jack Margenthaler 
20664,lamar,1987,ASC,0.645,71.8,Brad Barker,2,0,0,0,0,0,0.5,0,0,0,0,0,0.5,Tom Abatemarco 
20665,vermont,1987,ECACN,0.111,70.6,Brad Chandler,27,0,0,0.397,0.397,0,0.644,5.3,0.9,0.6,0.5,0,6.4,Tom Brennan 
20666,campbell,1987,Big South,0.407,70.5,Brad Childress,27,0,0,0.457,0.481,0.379,0.866,3.7,4.8,1.9,0,2.7,11.3,Billy Lee 
20667,charleston-southern,1987,Big South,0.586,77.7,Brad Dobbles,27,0,21.6,0.404,0.353,0.441,0.836,1.3,1.1,1.2,0.2,2,8.2,Gary Edwards 
20668,florida-state,1987,Metro,0.633,84.3,Brad Johnson,29,0,0,0.583,0.638,0.391,0.891,1.7,1.7,0.5,0,0,5.9,Pat Kennedy 
20669,augusta-state,1987,Big South,0.308,66.5,Brad Mays,25,0,20.5,0.393,0.423,0.358,0.727,1.7,1,0.5,0.3,1.8,6.8,Neal Cody 
20670,bowling-green-state,1987,MAC,0.429,68,Brad Morrison,12,0,0,0.375,0.417,0.25,0.625,0.8,0.2,0.2,0.2,0.3,1.5,Jim Larranaga 
20671,depaul,1987,Ind,0.733,78.9,Brad Niemann,22,0,0,0.353,0.444,0.25,0.846,0.9,0.9,0.2,0,0,2.9,Joey Meyer 
20672,western-kentucky,1987,Sun Belt,0.536,72.5,Brad Smith,6,0,5.3,0,0,0,0.571,1.5,0,0,0,1.3,0.7,Murray Arnold 
20673,eastern-michigan,1987,MAC,0.733,82.6,Brad Soucie,29,0,0,0.433,0.4,0.445,0.579,2.4,1,0.3,0,0,9.6,Ben Braun 
20674,maryland-baltimore-county,1987,Ind,0.464,75.7,Brad Turnelle,11,0,0,0.5,0.5,0,0.571,0.1,0.2,0,0,0,0.5,Jeff Bzdelik 
20675,southern-california,1987,Pac-10,0.25,62.1,Brad Winslow,22,0,0,0.327,0.317,0.341,0.615,2,1.3,0.7,0.3,0,4.5,George Raveling 
20676,charleston-southern,1987,Big South,0.586,77.7,Brad Woodroffe,25,0,12.3,0.487,0.487,0,0.538,2.1,0.4,0.1,0.1,1.1,2.1,Gary Edwards 
20677,missouri,1987,Big 8,0.633,87,Bradd Sutton,11,0,3.9,0.667,0.667,0,0.75,0.7,0.2,0.3,0.1,0.6,1.4,Norm Stewart 
20678,north-carolina-asheville,1987,Big South,0.464,75.9,Brandt Williams,28,0,0,0.458,0.464,0.444,0.833,4.3,3,0.9,0.6,0,12.7,Jerry Green 
20679,north-carolina-wilmington,1987,CAA,0.517,67,Brannon Lancaster,27,0,0,0.45,0.4,0.6,0.667,0.6,1.1,0.2,0,0.7,1.2,Robert McPherson 
20680,dartmouth,1987,Ivy,0.692,80.4,Brendan OSullivan,25,0,24.2,0.486,0.486,0,0.638,5.4,1.9,0.5,0.2,1.6,6.8,Paul Cormier 
20681,nicholls-state,1987,Ind,0.357,69.2,Brendon Downing,28,5,17,0.512,0.515,0,0.681,3.5,0.4,0.4,0.4,1.8,7.8,Gordon Stauffer 
20682,virginia,1987,ACC,0.419,66.8,Brent Bair,22,6,9.2,0.433,0.433,0,0.778,1.9,0.2,0.3,0.1,0.4,1.8,Terry Holland 
20683,wichita-state,1987,MVC,0.667,75.4,Brent Bass,10,0,4.1,0.3,0.2,0.4,0.778,0.6,0.6,0.1,0,0.4,1.5,Eddie Fogler 
20684,cal-state-fullerton,1987,PCAA,0.414,67.6,Brent Calvin,9,0,4.9,0.2,0.2,0,0.5,0.6,0.1,0,0,0.1,0.3,George McQuarn 
20685,north-carolina-asheville,1987,Big South,0.464,75.9,Brent Keck,28,0,0,0.503,0.506,0,0.745,5.3,1.1,0.5,0.3,0,7.5,Jerry Green 
20686,south-carolina,1987,Metro,0.655,75.5,Brent Price,29,0,22.2,0.46,0.485,0.438,0.857,1.6,2.7,1.4,0,2.2,10.7,George Felton 
20687,colorado,1987,Big 8,0.25,69,Brent Vaughan,28,13,19.6,0.468,0.485,0.333,0.842,2.8,0.5,0.4,0.3,0.7,4.9,Tom Miller 
20688,oregon,1987,Pac-10,0.533,67.6,Bret Coffey,30,0,0,0.516,0.516,0,0.471,4.6,0.9,1,1,0,6.1,Don Monson 
20689,tennessee-tech,1987,OVC,0.429,73,Bret Krutsinger,14,0,0,0.4,0.4,0,1,0.5,0.2,0,0,0,0.7,Tom Deaton 
20690,memphis,1987,Metro,0.625,78.4,Bret Mundt,29,0,13.9,0.565,0.565,0,0.69,3.6,0.3,0.1,0.6,1,5.1,Larry Finch 
20691,northern-illinois,1987,Ind,0.286,77.5,Brett Andricks,20,0,0,0.512,0.556,0.463,0.933,1.6,2.2,0.5,0.3,0,6.1,Jim Rosborough 
20692,butler,1987,MW Coll,0.5,66.4,Brett Etherington,23,0,7.8,0.419,0.433,0,0.545,1.5,0.2,0.2,0.1,0.7,1.4,Joe Sexson 
20693,louisiana-tech,1987,ASC,0.71,69.7,Brett Guillory,31,29,33.4,0.419,0.46,0.383,0.773,2.4,3.2,1.2,0.1,1.9,10.2,Tommy Joe Eagles 
20694,santa-clara,1987,WCAC,0.645,73.8,Brett Hartvigson,4,0,1.8,0,0,0,0.75,0,0.3,0,0,0,0.8,Carroll Williams 
20695,western-kentucky,1987,Sun Belt,0.536,72.5,Brett McNeal,28,28,38.6,0.436,0.464,0.333,0.752,3.1,4,1.6,0,3.4,20,Murray Arnold 
20696,west-virginia,1987,A-10,0.563,70.5,Brett Vincent,26,10,12.7,0.407,0.455,0.391,0.8,0.8,0.9,0.4,0,1.1,4.3,Gale Catlett 
20697,texas-arlington,1987,Southland,0.241,68.4,Brett Waits,2,0,0,0.5,0.5,0,0.5,1,2,0,0,0,1.5,Jerry Stone 
